id,name
14660,9606.ENSP00000362525
14662,9606.ENSP00000324248
14699,9606.ENSP00000377192
14708,9606.ENSP00000318077
14720,9606.ENSP00000226444
14721,9606.ENSP00000304006
14733,9606.ENSP00000265709
14744,9606.ENSP00000359334
14751,9606.ENSP00000339328
14787,9606.ENSP00000290921
14803,9606.ENSP00000237527
14805,9606.ENSP00000368450
14813,9606.ENSP00000335369
14834,9606.ENSP00000243911
14874,9606.ENSP00000260270
14880,9606.ENSP00000269305
14894,9606.ENSP00000355192
14916,9606.ENSP00000373918
14930,9606.ENSP00000364243
14939,9606.ENSP00000264896
14953,9606.ENSP00000221452
14956,9606.ENSP00000358320
14981,9606.ENSP00000410076
14990,9606.ENSP00000361915
15018,9606.ENSP00000217386
15027,9606.ENSP00000275198
15029,9606.ENSP00000240132
15041,9606.ENSP00000369647
15046,9606.ENSP00000366927
15057,9606.ENSP00000261740
15077,9606.ENSP00000302324
15103,9606.ENSP00000302811
15110,9606.ENSP00000242351
15116,9606.ENSP00000351035
15143,9606.ENSP00000249016
15184,9606.ENSP00000268296
15278,9606.ENSP00000330138
15357,9606.ENSP00000354859
15364,9606.ENSP00000337915
15366,9606.ENSP00000221403
15376,9606.ENSP00000334738
15394,9606.ENSP00000287766
15401,9606.ENSP00000403721
15414,9606.ENSP00000346768
15434,9606.ENSP00000368727
15445,9606.ENSP00000358042
15449,9606.ENSP00000367301
15501,9606.ENSP00000339381
15514,9606.ENSP00000222256
15515,9606.ENSP00000359596
15520,9606.ENSP00000356567
15528,9606.ENSP00000253799
15532,9606.ENSP00000328359
15536,9606.ENSP00000360519
15554,9606.ENSP00000321070
15562,9606.ENSP00000269321
15570,9606.ENSP00000344401
15586,9606.ENSP00000413950
15604,9606.ENSP00000332766
15624,9606.ENSP00000356630
15638,9606.ENSP00000329697
15646,9606.ENSP00000410732
15676,9606.ENSP00000278379
15677,9606.ENSP00000408907
15727,9606.ENSP00000265052
15742,9606.ENSP00000254090
15747,9606.ENSP00000299427
15755,9606.ENSP00000370571
15779,9606.ENSP00000262186
15802,9606.ENSP00000330320
15825,9606.ENSP00000362674
15844,9606.ENSP00000053867
15864,9606.ENSP00000346206
15891,9606.ENSP00000254227
15933,9606.ENSP00000358417
15939,9606.ENSP00000216117
15945,9606.ENSP00000381164
15977,9606.ENSP00000370473
15981,9606.ENSP00000393087
15997,9606.ENSP00000354778
16000,9606.ENSP00000299022
16010,9606.ENSP00000359793
16014,9606.ENSP00000262290
16023,9606.ENSP00000291295
16035,9606.ENSP00000014930
16066,9606.ENSP00000343763
16139,9606.ENSP00000286604
16140,9606.ENSP00000346389
16143,9606.ENSP00000364550
16151,9606.ENSP00000402918
16181,9606.ENSP00000332504
16209,9606.ENSP00000318602
16212,9606.ENSP00000226730
16236,9606.ENSP00000240328
